Date,sigma_p_pct,VaR_95,VaR_99,CVaR_95,CVaR_99,actual_return_decimal,actual_pnl,actual_loss
2020-08-05,1.1991549203513157,197248.99284858792,278959.4091213266,247349.68542086586,319598.76937203266,0.0008909936484325997,8909.936484325997,-8909.936484325997
2020-08-06,1.1591878532016922,190674.80997314636,269661.87029030966,239105.67847991304,308946.746635315,0.011089400907343613,110894.00907343613,-110894.00907343613
2020-08-07,1.1403843077528384,187581.81478226435,265287.60151254275,235227.07116017796,303935.22570228647,0.0013753066065538644,13753.066065538644,-13753.066065538644
2020-08-10,1.1132340686047237,183115.871944791,258971.64137951686,229626.79133109638,296699.14396453096,0.004218643719302721,42186.43719302721,-42186.43719302721
2020-08-11,1.097703196055621,180561.19871918907,255358.69449841906,226423.23825039293,292559.85581274406,0.005283733536124322,52837.33536124322,-52837.33536124322
2020-08-12,1.072898080109372,176481.0051971906,249588.2803758432,221306.68698416016,285948.79631074984,-0.003890352153011878,-38903.52153011878,38903.52153011878
2020-08-13,1.0428802753389226,171543.3764904994,242605.23845209353,215114.91439415957,277948.4509833296,-0.0024149251835809495,-24149.251835809497,24149.251835809497
2020-08-14,1.0097275109817687,166090.07828139115,234892.91087968883,208276.49369020943,269112.57622686104,-0.011285953705387007,-112859.53705387007,112859.53705387007
2020-08-17,1.0148255735611387,166928.65859507167,236078.87317752765,209328.07105845603,270471.31186551467,0.0075462112336215645,75462.11233621565,-75462.11233621565
2020-08-18,1.0018500816566347,164794.31993169984,233060.38449578293,206651.61634331406,267013.0837631263,0.0105347205313483,105347.20531348299,-105347.20531348299
2020-08-19,0.9949741268770937,163663.29413001315,231460.8311354183,205233.31315093813,265180.50429528306,-0.0013122414371205858,-13122.414371205858,13122.414371205858
2020-08-20,0.9772438120743879,160746.83464811608,227336.22800286484,201576.081116584,260455.02079406587,-0.006382133559347599,-63821.335593476,63821.335593476
2020-08-21,0.9715257211555482,159806.26587287616,226006.02851241519,200396.61050275495,258931.03520237672,0.003379077885867814,33790.77885867814,-33790.77885867814
2020-08-24,0.9569100378312998,157402.1321228705,222605.98210069523,197381.8335034622,255035.66328279802,0.00784247311492033,78424.73114920329,-78424.73114920329
2020-08-25,0.9546345117978001,157027.83084562016,222076.62647952224,196912.46074853223,254429.19008434968,-1.2022357656207425e-05,-120.22357656207424,120.22357656207424
2020-08-26,0.9497351441291256,156221.9338577999,220936.88657875848,195901.86817951474,253123.41061329457,0.005901574507722879,59015.74507722879,-59015.74507722879
2020-08-27,0.9339901381439141,153632.03782329243,217274.12583641868,192654.14579494513,248927.05161811598,0.0002336859405734356,2336.8594057343557,-2336.8594057343557
2020-08-28,0.9164844298592147,150752.52386754224,213201.77291814913,189043.24334706023,244261.4302460779,0.010328486940626326,103284.86940626327,-103284.86940626327
2020-08-31,0.9294198883774555,152880.27743920765,216210.94863324746,191711.44037561773,247708.98865035945,-0.019963727901636117,-199637.27901636116,199637.27901636116
2020-09-01,0.9952559819733241,163709.65647479208,231526.39908645436,205291.45140163758,265255.62431553035,0.001555325365720872,15553.25365720872,-15553.25365720872
2020-09-02,0.9997421201950355,164447.5813508814,232570.0094209711,206216.80713262997,266451.2698743809,0.004116448715216264,41164.48715216264,-41164.48715216264
2020-09-03,0.9707784710501864,159683.35070304517,225832.19572040485,200242.47522352193,258731.8781042957,0.0023972498878284923,23972.49887828492,-23972.49887828492
2020-09-04,0.9775952688330414,160804.645770347,227417.9873886304,201648.57610219147,260548.69104938218,-0.01621748567280152,-162174.8567280152,162174.8567280152
2020-09-07,1.011184870455277,166329.7993411885,235231.93641401108,208577.10322880998,269500.99167374044,0.003563070389551372,35630.70389551372,-35630.70389551372
2020-09-08,0.99475519551182,163627.2821097393,231409.90113191467,205188.1541782231,265122.15470781026,-0.0038087575072548994,-38087.57507254899,38087.57507254899
2020-09-09,0.9816591307908813,161473.11042379207,228363.36359588266,202486.82890823507,261631.79153838567,-0.007370639183278372,-73706.39183278372,73706.39183278372
2020-09-10,0.9897953621088479,162811.43911328437,230256.09508738128,204165.08934219205,263800.25990925013,0.011247627338602443,112476.27338602442,-112476.27338602442
2020-09-11,0.9963400847575449,163887.98054176854,231778.59391714763,205515.06928293876,265544.55938958086,0.004002484014372636,40024.84014372635,-40024.84014372635
2020-09-14,0.977493549420909,160787.91394424535,227394.32440178606,201627.5944390509,260521.58079166067,-0.0009833921581715432,-9833.92158171543,9833.92158171543
2020-09-15,1.0062552328749406,165518.92325559896,234085.1548236974,207560.266885114,268187.14466582914,0.007724658143299257,77246.58143299256,-77246.58143299256
2020-09-16,0.996072184958386,163843.91370380492,231716.27238686933,205459.8095913663,265473.158735109,0.008849503938445863,88495.03938445862,-88495.03938445862
2020-09-17,1.005676356281952,165423.7038448183,233950.49076187046,207440.86201027824,268032.8624762659,-0.0035547561997973424,-35547.561997973426,35547.561997973426
2020-09-18,0.9976835196416042,164108.96214584747,232091.11717422635,205792.1795964737,265902.61165488034,0.00661355553507625,66135.5553507625,-66135.5553507625
2020-09-21,1.070324242853999,176057.6347070543,248989.52861512575,220775.78157349437,285262.8172054478,-0.027673652852000883,-276736.52852000884,276736.52852000884
2020-09-22,1.1079975135305034,182254.51100063248,257753.461572601,228546.6471159369,295303.49730614974,-0.006237071346502307,-62370.71346502307,62370.71346502307
2020-09-23,1.0625964140175934,174786.48414175396,247191.80379291275,219181.76231940903,283203.196263969,-0.0018961924000353713,-18961.924000353712,18961.924000353712
2020-09-24,1.0346778752876755,170194.16370606975,240697.11412817193,213423.00533558882,275762.34732167126,-0.03272354904961753,-327235.4904961753,327235.4904961753
2020-09-25,1.1461118337059966,188523.93552629938,266619.995875026,236408.48793853592,305461.7259193222,0.025251195821101864,252511.95821101865,-252511.95821101865
2020-09-28,1.1787660379836198,193895.2255879256,274216.3434161294,243144.07065488124,314164.72444339434,0.020832335915719258,208323.35915719258,-208323.35915719258
2020-09-29,1.1988299646527694,197195.54088573402,278883.81467717374,247282.65680892672,319512.16217925603,-0.007098843404209206,-70988.43404209206,70988.43404209206
2020-09-30,1.1871658756928147,195276.9148927111,276170.3976624195,244876.70517915688,316403.44918964896,0.0030018943129078417,30018.943129078416,-30018.943129078416
2020-10-01,1.1585059395318602,190562.6419935957,269503.2367132966,238965.02014723682,308765.00300403143,0.013356588295102991,133565.88295102993,-133565.88295102993
2020-10-05,1.1613814414672792,191035.63330695275,270172.1647285331,239558.14993145564,309531.38177985925,0.014440034204386136,144400.34204386137,-144400.34204386137
2020-10-06,1.1797985188904905,194065.0583722968,274456.5294494948,243357.04049154147,314439.90125469345,0.006649789216041284,66497.89216041284,-66497.89216041284
2020-10-07,1.1574255122998072,190384.92251819526,269251.89692630415,238742.16042208122,308477.04753814463,0.004628479452135292,46284.794521352924,-46284.794521352924
2020-10-08,1.141915263951779,187833.6417674281,265643.74785310234,235542.86149533343,304343.25614842813,0.011776635994841534,117766.35994841534,-117766.35994841534
2020-10-09,1.165635848437869,191735.44070954507,271161.86742210144,240435.70645727922,310665.26632566086,0.00970537685861145,97053.76858611449,-97053.76858611449
2020-10-12,1.163045784881318,191309.401155128,270559.340936941,239901.45404746945,309974.96258656884,0.004732654077578093,47326.54077578092,-47326.54077578092
2020-10-13,1.1367677200345545,186986.92226848388,264446.2747116384,234481.07761152755,302971.3327436095,-0.006075484178132678,-60754.84178132678,60754.84178132678
2020-10-14,1.1179478573780655,183891.243060118,260068.21006185934,230599.10454137356,297955.462948402,-0.0035275952623768135,-35275.952623768135,35275.952623768135
2020-10-15,1.1319732931229922,186198.28698580098,263330.94717920164,233492.1311724796,301693.52208313986,-0.0242797324241874,-242797.32424187398,242797.32424187398
2020-10-16,1.1754620934430402,193351.7597504457,273447.7467976544,242462.56601449588,313284.15714443906,0.006385636345624942,63856.36345624942,-63856.36345624942
2020-10-19,1.1453362873275463,188396.36590250809,266439.5805210071,236248.515987053,305255.02729853767,0.009968063535172244,99680.63535172245,-99680.63535172245
2020-10-20,1.1363992996862091,186926.32080538454,264360.5690860028,234405.08354627434,302873.14135236846,0.0003465092105558072,3465.092105558072,-3465.092105558072
2020-10-21,1.1074663015515063,182167.13194220728,257629.8857299269,228437.07402102923,295161.91868950747,0.0005736643420162788,5736.643420162788,-5736.643420162788
2020-10-22,1.0830552307617543,178151.75490800096,251951.13833210687,223401.80244922705,288655.88010262273,-0.0002673907040788929,-2673.907040788929,2673.907040788929
2020-10-23,1.0624287153334941,174758.89938520646,247152.79204803074,219147.17111183982,283158.50121068285,0.003700291748258957,37002.91748258957,-37002.91748258957
2020-10-26,1.0450827121385726,171905.65531967382,243117.5913247961,215569.21103282337,278535.4444391724,-0.013700808148341705,-137008.08148341705,137008.08148341705
2020-10-27,1.0575890912476678,173962.82961932887,246026.9502969449,218148.9018516564,281868.6445993284,0.004225561979806736,42255.61979806736,-42255.61979806736
2020-10-28,1.0653243919205535,175235.20922701183,247826.4132924783,219744.46232145256,283930.2569346659,-0.011799747846204207,-117997.47846204207,117997.47846204207
2020-10-29,1.0689178829862582,175826.30257240962,248662.36711909322,220485.6917235755,284887.99417349754,-0.0070638225368767705,-70638.2253687677,70638.2253687677
2020-10-30,1.0474985848902834,172303.04222860275,243679.5958030266,216067.53310531878,279179.32284495834,-0.0031194160350245356,-31194.160350245358,31194.160350245358
2020-11-02,1.035820600521737,170382.13057982054,240962.94629937166,213658.71526961867,276066.90645105334,0.004996734515645106,49967.345156451054,-49967.345156451054
2020-11-03,1.0846087521048022,178407.29363371892,252312.5340021401,223722.24729665756,289069.9246109719,0.013252493079169462,132524.9307916946,-132524.9307916946
2020-11-04,1.0924671012862297,179699.9134905719,254140.62177221559,225343.1889823106,291164.3318348059,0.010384986196031155,103849.86196031155,-103849.86196031155
2020-11-05,1.088183157387888,178995.2475587337,253144.04790314438,224459.53987439963,290022.5751070199,0.01738848873871706,173884.8873871706,-173884.8873871706
2020-11-06,1.0906646075710964,179403.42129936966,253721.30765926416,224971.38860369005,290683.9312098486,0.004508823655610978,45088.23655610978,-45088.23655610978
2020-11-09,1.0791918569193595,177516.26854466542,251052.40167515056,222604.90432675625,287626.2137061477,0.014263778805702843,142637.78805702843,-142637.78805702843
2020-11-10,1.0810236814378014,177817.58535970395,251478.5390128757,222982.7547701753,288114.4315768028,0.0070505350618259716,70505.35061825972,-70505.35061825972
2020-11-11,1.172929847865057,192935.23067532323,272858.6705088482,241940.23971912527,312609.26305299497,0.014873775630983115,148737.75630983117,-148737.75630983117
2020-11-12,1.1759166602306745,193426.53144134366,273553.4926694618,242556.32950578126,313405.30828467937,-0.0029100891070102854,-29100.891070102854,29100.891070102854
2020-11-13,1.138506001644247,187272.85221046218,264850.65116250113,234839.63295915883,303434.6195582247,0.003581835686970928,35818.35686970928,-35818.35686970928
2020-11-14,1.1005586176160598,181030.88701166568,256022.95121602397,227012.22605566465,293320.88276703225,0.005090978805450379,50909.788054503784,-50909.788054503784
2020-11-17,1.06055983653535,174451.4875116997,246718.03477321842,218761.67748214662,282660.40763340145,0.0036547952422448567,36547.952422448565,-36547.952422448565
2020-11-18,1.0488966712283216,172533.01345034663,244004.83262784444,216355.9163742659,279551.9408157723,-0.001083809168537321,-10838.09168537321,10838.09168537321
2020-11-19,1.041087051393531,171248.40908372193,242188.0807656771,214745.02609094363,277470.5209374039,-0.010900415462822714,-109004.15462822714,109004.15462822714
2020-11-20,1.046556465577312,172148.07302281205,243460.43058725004,215873.20215463213,278928.2292056652,0.0026396206256029645,26396.206256029644,-26396.206256029644
2020-11-23,1.0351137978566072,170265.8686094333,240798.52279538254,213512.92308388237,275878.52940474293,0.01419874733329427,141987.4733329427,-141987.4733329427
2020-11-24,1.0821615313475672,178004.75029136133,251743.23703738456,223217.45907106268,288417.69133475365,0.01318773813084421,131877.3813084421,-131877.3813084421
2020-11-25,1.069189785258601,175871.02777718726,248725.61974470833,220541.7770052916,284960.4615671223,-0.01218043900854709,-121804.39008547089,121804.39008547089
2020-11-26,1.0882847756182892,179011.9627414524,253167.68735208258,224480.50066678453,290049.65839778644,0.0085518176817701,85518.17681770101,-85518.17681770101
2020-11-27,1.062817568257197,174822.86180262634,247243.2509036717,219227.37980441202,283262.13829190814,-0.006377239629255838,-63772.396292558384,63772.396292558384
2020-12-01,1.0399787902975928,171066.111216051,241930.26598692898,214516.42507468446,277175.1471901144,0.013264323181751143,132643.23181751143,-132643.23181751143
2020-12-02,1.04119587479667,171266.30944530427,242213.39635394936,214767.47309430916,277499.52455080854,0.005727674317033957,57276.74317033956,-57276.74317033956
2020-12-03,1.024223970053958,168474.60083417557,238265.22215365223,211266.6783030299,272976.1724987809,0.0067209688548818414,67209.68854881842,-67209.68854881842
2020-12-04,1.0417008157034706,171349.36717506388,242330.86075709836,214871.6272551549,277634.101401289,0.011881948199316263,118819.48199316263,-118819.48199316263
2020-12-07,1.0381412243157118,170763.84998769144,241502.79301256398,214137.39033960187,276685.39910462353,0.009384414875592165,93844.14875592165,-93844.14875592165
2020-12-08,1.040265456122709,171113.2648776244,241996.95305782577,214575.5556344312,277251.5493658244,0.0015455463601515712,15455.463601515712,-15455.463601515712
2020-12-09,1.0089776445428276,165966.7327508497,234718.46944999794,208121.81873984906,268912.7218235544,0.00896988241595679,89698.8241595679,-89698.8241595679
2020-12-10,0.9943347804167415,163558.12803074982,231312.09996834656,205101.43515656126,265010.10567667,-0.0015430486992704575,-15430.486992704575,15430.486992704575
2020-12-11,0.9826512857481304,161636.30999270998,228594.16860358755,202691.48071126686,261896.22067759171,0.005013491134176886,50134.91134176886,-50134.91134176886
2020-12-14,0.9795503228617077,161126.2326075223,227872.79160731903,202051.84509668444,261069.75204910236,0.004955678563843328,49556.78563843328,-49556.78563843328
2020-12-15,0.9684983568189043,159308.29471314154,225301.77274678167,199772.15606103538,258124.18205937435,-0.0022649389420632713,-22649.389420632713,22649.389420632713
2020-12-16,0.9680649513384613,159237.0038456635,225200.94962986623,199682.7575125844,258008.67083072668,0.007300194937576922,73001.94937576921,-73001.94937576921
2020-12-17,0.953000665370586,156759.0794468077,221696.54478515944,196575.44724599077,253993.7373345686,4.798576477524276e-05,479.85764775242757,-479.85764775242757
2020-12-18,0.9405048875830381,154703.64895853394,218789.65199844213,193997.94316175327,250663.3626386313,0.0040178476483791,40178.476483791004,-40178.476483791004
2020-12-21,0.9540309767912273,156928.55537238898,221936.2261309432,196787.96958272642,254268.3359343979,-0.03547393193575921,-354739.31935759215,354739.31935759215
2020-12-22,1.117089343819273,183750.0261648322,259868.49405267744,230422.01894960142,297726.6519147126,0.011488690878496292,114886.90878496293,-114886.90878496293
2020-12-23,1.0980211088956149,180613.4922022397,255432.65056238687,226488.81413189846,292644.58594285924,0.014821725738342626,148217.25738342624,-148217.25738342624
2020-12-24,1.0971641312138058,180472.52794335896,255233.29184426766,226312.04534547176,292416.18425110355,0.010859051013956449,108590.51013956449,-108590.51013956449
2020-12-28,1.0796500496342836,177591.6366643433,251158.99104642338,222699.41573806366,287748.3312285293,0.004365256694031035,43652.56694031035,-43652.56694031035
2020-12-29,1.0464669361625891,172133.3463293843,243439.60335950312,215854.73492225725,278904.36782605323,0.0035232599543530644,35232.59954353065,-35232.59954353065
2020-12-30,1.0206589206509236,167888.1858578704,237435.88471102432,210531.315562666,272026.01553188416,0.0022552800065740015,22552.800065740015,-22552.800065740015
2020-12-31,0.9946869573748576,163616.05761859033,231394.02689411308,205174.07869771187,265103.96787954704,-7.28301279088145e-05,-728.301279088145,728.301279088145
2021-01-01,0.971633012433841,159823.91421524252,226030.98768248444,200418.74147472836,258959.63047386732,0.0037767835413386216,37767.835413386216,-37767.835413386216
2021-01-04,0.9534344187281035,156830.42753658575,221797.4488287187,196664.91755104592,254109.34127941413,0.010511072567922115,105110.72567922116,-105110.72567922116
2021-01-05,0.9549304992518088,157076.51782193006,222145.4820409483,196973.5140806706,254508.0766605921,0.004975058455658114,49750.58455658114,-49750.58455658114
2021-01-06,0.9478686059729051,155914.9069964832,220502.6738074769,195516.85735403115,252625.94086389866,-0.006495614579590485,-64956.14579590485,64956.14579590485
2021-01-07,0.9453776894250262,155505.17613352253,219923.2118909438,195003.05599770014,251962.06178555798,-0.002918281253149036,-29182.81253149036,29182.81253149036
2021-01-08,0.9308565854286903,153116.59973716526,216545.1674682762,192007.78787637595,248091.89714845453,0.020163116956276164,201631.16956276164,-201631.16956276164
2021-01-11,0.9896849914105902,162793.28423712795,230230.41955184558,204142.32317826242,263770.84391075047,0.011135888996605128,111358.88996605128,-111358.88996605128
2021-01-12,1.007334006112483,165696.37066544234,234336.1098419469,207782.78544082187,268474.65930909896,0.005179517133625078,51795.17133625078,-51795.17133625078
2021-01-13,0.998047431762423,164168.82205060098,232175.77405089248,205867.24374963497,265999.601513321,0.00045927293219314997,4592.7293219315,-4592.7293219315
2021-01-14,0.981580252765884,161460.13577746027,228345.0142009276,202470.55873801888,261610.76896716343,0.0017987300483341712,17987.30048334171,-17987.30048334171
2021-01-15,0.9597977681451898,157877.13488220226,223277.75480361548,197977.48563530826,255805.301166056,-0.012036211659047157,-120362.11659047157,120362.11659047157
2021-01-18,0.9766650169217737,160651.62863346256,227201.5828865122,201456.69304045427,260300.76030999114,-0.016454037604731468,-164540.37604731467,164540.37604731467
2021-01-19,1.0260124438600624,168768.78689054167,238681.27481516628,211635.58679501506,273452.83653758385,0.014486483129937307,144864.83129937307,-144864.83129937307
2021-01-20,1.0163904932810126,167186.07223979378,236442.92045196195,209650.86704907447,270888.39426925546,0.0086872077605035,86872.077605035,-86872.077605035
2021-01-21,0.9992324145504791,164363.7398694083,232451.43659687793,206111.6701493273,266315.4231259937,-0.004191713159220679,-41917.13159220679,41917.13159220679
2021-01-22,0.9925470654331224,163264.06679309433,230896.2238317073,204732.68318689018,264533.64387923584,-0.013159936919837164,-131599.36919837163,131599.36919837163
2021-01-25,1.0158395575540442,167095.44882206473,236314.7562737973,209537.2255366727,270741.55887930386,-0.005033375644340849,-50333.75644340849,50333.75644340849
2021-01-27,1.0149236631645653,166944.79335393937,236101.69176197282,209348.3040009549,270497.45470661996,-0.016904635075560937,-169046.35075560937,169046.35075560937
2021-01-28,1.068780700967154,175803.73750208717,248630.454465989,220457.39518849485,284851.4324217659,-0.010551378638010608,-105513.78638010607,105513.78638010607
2021-01-29,1.0753408146803303,176882.8106067675,250156.53371908522,221810.54984411172,286599.83392860164,-0.016751977231661656,-167519.77231661655,167519.77231661655
2021-02-01,1.1505007377578436,189245.8663537877,267640.9866246071,237313.78717731038,306631.45662722044,0.032266009177716465,322660.09177716466,-322660.09177716466
2021-02-02,1.2602845105772518,207304.19914485214,293179.985695586,259958.8859967697,335891.02775904915,0.01923989639021893,192398.9639021893,-192398.9639021893
2021-02-03,1.2471487882290158,205143.5041757908,290124.2226057159,257249.38054799906,332390.0950387973,0.010113616669839991,101136.16669839992,-101136.16669839992
2021-02-04,1.2240245695609628,201339.8014470828,284744.83561696677,252479.5479633398,326227.02827938786,0.012782973197664303,127829.73197664303,-127829.73197664303
2021-02-05,1.208000941931123,198704.07493825044,281017.25912143715,249174.35429213275,321956.4110434829,-0.0014632688983979003,-14632.688983979004,14632.688983979004
2021-02-08,1.1921404959511601,196095.1901790063,277327.6435731183,245902.82009984576,317729.2849809032,0.010499445707640463,104994.45707640464,-104994.45707640464
2021-02-09,1.167986116808032,192122.03635375318,271708.61035305244,240920.49631399277,311291.6598516767,-0.001166685693224007,-11666.85693224007,11666.85693224007
2021-02-10,1.1283492879272148,185602.17437114756,262487.8948505079,232744.60762074657,300727.65221836127,-0.0008072166646398999,-8072.166646398999,8072.166646398999
2021-02-11,1.095736707891563,180237.7310810832,254901.23035681425,226017.6107367927,292035.7473872594,0.0057171800937375426,57171.800937375425,-57171.800937375425
2021-02-12,1.0739237180867107,176649.71238808305,249826.87453851147,221518.2453297458,286222.1493444701,-0.004258786214573057,-42587.86214573057,42587.86214573057
2021-02-15,1.068240778983625,175714.92573501647,248504.85241496065,220346.02548095232,284707.53241471574,0.008792301143311936,87923.01143311936,-87923.01143311936
2021-02-16,1.0728388971615872,176471.27019410947,249574.5126467,221294.47931752057,285933.0228715062,-0.0002135087811429632,-2135.087811429632,2135.087811429632
2021-02-17,1.0654004695493626,175247.72323617467,247844.1112312682,219760.15485394702,283950.53314429615,-0.00952464896092242,-95246.4896092242,95246.4896092242
2021-02-18,1.0575653154480782,173958.91873805437,246021.4193326864,218143.99761747508,281862.3078732218,0.0005135385952316996,5135.385952316996,-5135.385952316996
2021-02-19,1.0610410122380263,174530.63610303294,246829.97067693205,218860.92959433768,282788.6505816788,-0.011457978984364637,-114579.78984364637,114579.78984364637
2021-02-22,1.078669765723695,177430.3897638906,250930.94760030316,222497.21257582656,287487.0659606792,-0.022307038340803133,-223070.38340803134,223070.38340803134
2021-02-23,1.1499922046058768,189162.21773562068,267522.6865574651,237208.89204405423,306495.9223715583,0.005219350972406642,52193.509724066425,-52193.509724066425
2021-02-24,1.1093451103950946,182476.17720888913,258066.9530312108,228824.61592119618,295662.6588225006,0.013773356043875792,137733.56043875794,-137733.56043875794
2021-02-25,1.117796179865798,183866.29362612512,260032.92532218058,230567.81802091814,297915.0378578325,0.008147543713627728,81475.43713627728,-81475.43713627728
2021-02-26,1.1050024371424694,181761.85088556478,257056.71695245264,227928.85270937716,294505.24954721093,-0.03338145746651679,-333814.5746651679,333814.5746651679
2021-03-01,1.2194866494310084,200593.35896490657,283689.1792571355,251543.5111781341,325017.58180635236,0.01391305691886557,139130.5691886557,-139130.5691886557
2021-03-02,1.2015387257010333,197641.10499056295,279513.9537598313,247841.3929503521,320234.10117383936,0.010850816209037056,108508.16209037056,-108508.16209037056
2021-03-03,1.1971584154979447,196920.58776525693,278494.96219728683,246937.86636476102,319066.66089851223,0.01855957761696615,185595.7761696615,-185595.7761696615
2021-03-04,1.2137768381075196,199654.15210030592,282360.90584895224,250365.74839643805,323495.80289241613,-0.006706445848680513,-67064.45848680513,67064.45848680513
2021-03-05,1.1865764528377671,195179.9607272843,276033.28022364975,244755.1249268462,316246.3562103217,-0.007946632205453764,-79466.32205453764,79466.32205453764
2021-03-08,1.1735273485295492,193033.51355962554,272997.667088429,242063.4861811901,312768.5089300954,0.0011281739563318621,11281.73956331862,-11281.73956331862
2021-03-09,1.1366495764295803,186967.48882690165,264418.79096481326,234456.7081301295,302939.84511001175,0.006638217923117142,66382.17923117142,-66382.17923117142
2021-03-10,1.1178452837521182,183874.37072438592,260044.34835925527,230577.94667954944,297928.1250256146,0.006654734477666264,66547.34477666263,-66547.34477666263
2021-03-12,1.094338700023446,180007.77276685662,254576.0117864542,225729.24365383617,291663.1503302488,-0.009264230030647198,-92642.30030647198,92642.30030647198
2021-03-15,1.0807580609335665,177773.89344296238,251416.74771497556,222927.96522876676,288043.6384000142,-0.007503650910213021,-75036.5091021302,75036.5091021302
2021-03-16,1.0623961825294959,174753.54806427678,247145.2239418366,219140.4605703591,283149.83056776127,0.003891972204949636,38919.72204949636,-38919.72204949636
2021-03-17,1.0454236983439729,171961.7441406001,243196.91494575838,215639.54625741128,278626.3240826357,-0.014428231072146613,-144282.31072146614,144282.31072146614
2021-03-18,1.057340601032322,173921.95546380666,245969.14401814906,218097.64577493703,281802.4169871345,-0.010538978214496264,-105389.78214496264,105389.78214496264
2021-03-19,1.076935296546708,177145.08692896803,250527.4580356607,222139.44361868946,287024.7952356286,0.012903746268268007,129037.46268268008,-129037.46268268008
2021-03-22,1.0664139366065861,175414.42843241733,248079.8740727901,219969.2027038405,284220.6423843873,0.002794303828263286,27943.038282632857,-27943.038282632857
2021-03-23,1.0550897019367826,173551.70507158138,245445.51736155374,217633.35281850016,281202.5073601913,0.003199963234006914,31999.632340069136,-31999.632340069136
2021-03-24,1.0321710603688068,169781.817720065,240113.9537735955,212905.92462227377,275094.2310094944,-0.016876660081867917,-168766.60081867917,168766.60081867917
2021-03-25,1.0440107069902205,171729.32119282134,242868.21076713497,215348.08853087277,278249.73362703354,-0.0193268410451719,-193268.41045171898,193268.41045171898
2021-03-26,1.075583911952632,176922.79767708847,250213.08543754078,221860.69351846943,286664.6242136155,0.008851796005407078,88517.96005407078,-88517.96005407078
2021-03-30,1.059233906759235,174233.38532282657,246409.5837294008,218488.17794722738,282307.0208294713,0.020942522049242226,209425.22049242226,-209425.22049242226
2021-03-31,1.1052762528285422,181806.8908277669,257120.4146955038,227985.33267094343,294578.2269038631,-0.005019840328249671,-50198.40328249671,50198.40328249671
2021-04-01,1.0845755935976853,178401.83939088328,252304.82033862954,223715.40769139456,289061.0872056551,0.010461895195522309,104618.95195522309,-104618.95195522309
2021-04-05,1.0701193953732222,176023.93934494132,248941.87494567267,220733.52768363457,285208.2212548712,-0.014603483175986698,-146034.83175986697,146034.83175986697
2021-04-06,1.1102966429430163,182632.69479769678,258288.3080478339,229020.88853985598,295916.2612771727,0.0027199242220546,27199.242220546,-27199.242220546
2021-04-07,1.0808916993888413,177795.8756324705,251447.83602882613,222955.5308329363,288079.255721114,0.010813534676979134,108135.34676979134,-108135.34676979134
2021-04-08,1.0654778229821051,175260.4471023265,247862.10596032708,219776.11054651882,283971.14938119065,-0.001972546807786586,-19725.46807786586,19725.46807786586
2021-04-09,1.031745249483885,169711.77608760426,240014.89738743615,212818.09261104095,274980.743892445,0.0007289639854588231,7289.63985458823,-7289.63985458823
2021-04-12,1.0322074416649492,169787.80207946748,240122.41715451708,212913.42899222905,275103.92735254223,-0.032231649838427835,-322316.4983842783,322316.4983842783
2021-04-13,1.2118896472047802,199343.7280687143,281921.888629248,249976.47752893003,322992.8287730181,0.009252483385803985,92524.83385803984,-92524.83385803984
2021-04-15,1.247448713648042,205192.83890796648,290193.99425594404,257311.24616418168,332470.0311614762,0.0077453131410249705,77453.13141024971,-77453.13141024971
2021-04-16,1.2216470247448197,200948.7191002754,284191.7473663874,251989.13179411396,325593.3650349894,0.007057550803860436,70575.50803860436,-70575.50803860436
2021-04-19,1.2174640638063479,200260.66385550617,283218.66516327066,251126.3124413354,324478.52228566783,-0.012389004106275709,-123890.0410627571,123890.0410627571
2021-04-20,1.207099902986769,198555.86304229364,280807.65043181204,248988.49698908086,321716.2661440337,0.0025599683390415922,25599.68339041592,-25599.68339041592
2021-04-22,1.1901098415116607,195761.16783025305,276855.25243085757,245483.95700861022,317188.07495968783,0.007680573142388471,76805.73142388472,-76805.73142388472
2021-04-23,1.1647427316383923,191588.53192719916,270954.10166103917,240251.48325505116,310427.2328362643,-0.007120089088984122,-71200.89088984122,71200.89088984122
2021-04-26,1.143265048543249,188055.66783487902,265957.748242616,235821.28156301597,304703.0007377467,0.009573115079406433,95731.15079406434,-95731.15079406434
2021-04-27,1.1207642527236328,184354.51193051034,260723.38811109867,231180.04240930374,298706.0886359026,0.008479824370597893,84798.24370597894,-84798.24370597894
2021-04-28,1.099456063500927,180849.52788526748,255766.46405222063,226784.8022183362,293027.03004426707,0.014044305387183894,140443.05387183893,-140443.05387183893
2021-04-29,1.1196182447653125,184166.00508144626,260456.79227975465,230943.65534774103,298400.6545948511,0.005045835611888687,50458.35611888687,-50458.35611888687
2021-04-30,1.0904687911073765,179371.21144925235,253675.75487530898,224930.99754171856,290631.742205938,-0.007611295538517321,-76112.9553851732,76112.9553851732
2021-05-03,1.1041897412634323,181628.170540422,256867.65951011222,227761.21793040817,294288.64984152996,0.0007016872897018291,7016.872897018291,-7016.872897018291
2021-05-04,1.0823404206759482,178034.1757969867,251784.8520618458,223254.3585728278,288465.3689185537,-0.008021150920475686,-80211.50920475686,80211.50920475686
2021-05-05,1.0762649501807944,177034.82165523886,250371.51536055814,222001.17127379245,286846.1345221853,0.013106906279989899,131069.062799899,-131069.062799899
