date,daily_loss,var95,var99,hit95,hit99,rolling_breach95,rolling_breach99,uce95
2020-05-14,200784.62668674692,335964.8708129052,475138.3542902676,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-15,54564.60954613186,332469.7445534193,470195.3716059451,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-18,309884.71365852025,319536.61319250445,451904.6892028227,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-19,-72541.38303056886,329531.69086755725,466040.2288681369,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-20,-204745.00497890235,318567.78347514156,450534.52167196904,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-21,-69072.36333207451,316532.19229667546,447655.6866312579,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-22,86762.10472719828,305469.43985726277,432010.1878168583,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-26,26584.666918490853,299623.62535410933,423742.74403384066,0,0,0.13333333333333333,0.1,0.08333333333333333
2020-05-27,-345877.5046646426,289899.51807635423,409990.424281733,0,0,0.11666666666666667,0.08333333333333333,0.06666666666666667
2020-05-28,-119593.28762448828,299717.1129769243,423874.9589143528,0,0,0.11666666666666667,0.08333333333333333,0.06666666666666667
2020-05-29,-185432.08607183318,292357.62662326155,413466.80455571355,0,0,0.11666666666666667,0.08333333333333333,0.06666666666666667
2020-06-01,-228939.6839641029,296114.02400050237,418779.2899461175,0,0,0.11666666666666667,0.08333333333333333,0.06666666666666667
2020-06-02,-108803.55632172918,296843.37726248166,419810.7778744672,0,0,0.1,0.06666666666666667,0.05
2020-06-03,-61337.22705791455,289172.25754955196,408961.89600433013,0,0,0.1,0.06666666666666667,0.05
2020-06-04,-9329.481994210217,280255.32005395496,396351.1162025141,0,0,0.1,0.06666666666666667,0.05
2020-06-05,-90145.99184845491,274361.79974798945,388016.2044827941,0,0,0.1,0.06666666666666667,0.05
2020-06-08,-127064.61974819322,267879.1390169294,378848.1008542055,0,0,0.1,0.06666666666666667,0.05
2020-06-09,93353.20315720772,263979.5522729946,373333.1098867209,0,0,0.08333333333333333,0.06666666666666667,0.033333333333333326
2020-06-10,-34749.40340973863,263033.40508555085,371995.0211262186,0,0,0.06666666666666667,0.05,0.016666666666666663
2020-06-11,261245.41345489307,252528.31146296152,357138.1913528405,1,0,0.08333333333333333,0.05,0.033333333333333326
2020-06-12,-16861.785934694213,253814.36387433775,358956.99111245177,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-06-15,124107.0442771972,249710.7566025019,353153.4640916774,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-06-16,-46307.76253918256,249056.3887792967,352228.0243280916,0,0,0.05,0.016666666666666666,0.0
2020-06-17,-50703.95737997843,244449.7918135484,345713.14407918876,0,0,0.05,0.016666666666666666,0.0
2020-06-18,-153474.6735474547,237792.24967713488,336297.71440447366,0,0,0.05,0.016666666666666666,0.0
2020-06-19,-200669.42617989625,236595.05204576676,334604.5775269421,0,0,0.05,0.016666666666666666,0.0
2020-06-22,-47671.24890006144,239819.34941430535,339164.5404234291,0,0,0.05,0.016666666666666666,0.0
2020-06-23,-161639.21435456627,233853.97790952193,330728.0131381365,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-06-24,182605.35609059606,233460.95197769997,330172.17617224355,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-06-25,-25934.803340621784,236532.5631654426,334516.2026212956,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-06-26,-88703.0528628704,231207.5265378235,326985.26900415757,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-06-29,101851.7804559619,233470.1868643216,330185.2366116307,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-06-30,22370.720280747355,231018.98982649267,326718.6309400996,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-01,-125481.60789260786,225149.32002539345,318417.4497994241,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-02,-104077.93530376557,222918.5508646748,315262.5842765475,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-03,-41586.39353569293,218741.2445274967,309354.82834477205,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-06,-151639.8504506785,211806.56235507256,299547.4533446442,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-07,-89961.95468489808,211552.78489351377,299188.54854263546,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-08,88836.74643582213,214383.96251495855,303192.54179497116,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-09,-41065.09190291051,212183.56204434737,300080.62519530987,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-10,19762.418436106494,205966.0761264885,291287.5450745031,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-13,-49281.64960483014,204003.685077376,288512.233324518,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-14,172681.49375911083,202069.34376009848,285776.59091076476,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-15,-177966.85621684836,205176.4529792228,290170.820454475,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-16,-114917.90038401049,221848.16339187865,313748.7886792676,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-17,-128159.94229947614,223308.19078962863,315813.6325818669,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-20,-80522.163110585,221245.58491289456,312896.59200125636,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-21,-74430.87448232979,218199.95242949537,308589.3059375859,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-22,8633.270027478799,216912.6464388141,306768.73330330907,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-23,-37039.304004890786,212120.50710083492,299991.449734739,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-24,36537.04541899771,208921.1451977116,295466.7518228685,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-27,105213.80961898089,206557.07926564885,292123.3713269371,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-07-28,-123641.03894479013,207557.8555122546,293538.7192401713,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-07-29,-3710.8970391834214,205086.61079029544,290043.76112922624,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-07-30,1501.1670406903654,207629.95157910616,293640.6811103864,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-07-31,-33566.97732181849,205459.4768786106,290571.0870342949,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-03,160928.4217367036,195917.15941988348,277075.8635530883,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-04,-173338.20137461723,194124.25125875845,274540.2429954707,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-05,-8909.936484325997,197248.99284858792,278959.4091213266,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-06,-110894.00907343613,190674.80997314636,269661.87029030966,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-07,-13753.066065538644,187581.81478226435,265287.60151254275,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-10,-42186.43719302721,183115.871944791,258971.6413795169,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-11,-52837.33536124322,180561.19871918907,255358.69449841903,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-12,38903.52153011878,176481.0051971906,249588.2803758432,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-13,24149.251835809497,171543.3764904994,242605.23845209353,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-14,112859.53705387007,166090.07828139115,234892.91087968883,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-17,-75462.11233621565,166928.65859507167,236078.87317752765,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-18,-105347.20531348299,164794.31993169984,233060.38449578293,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-19,13122.414371205858,163663.29413001315,231460.8311354183,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-20,63821.335593476,160746.83464811608,227336.22800286484,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-21,-33790.77885867814,159806.26587287616,226006.0285124152,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-24,-78424.73114920329,157402.1321228705,222605.98210069523,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-25,120.22357656207424,157027.83084562016,222076.62647952224,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-26,-59015.74507722879,156221.9338577999,220936.88657875848,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-27,-2336.8594057343557,153632.03782329243,217274.12583641868,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-28,-103284.86940626327,150752.52386754224,213201.77291814913,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-08-31,199637.27901636116,152880.27743920765,216210.94863324743,1,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-01,-15553.25365720872,163709.65647479208,231526.39908645436,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-02,-41164.48715216264,164447.5813508814,232570.0094209711,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-03,-23972.49887828492,159683.35070304517,225832.19572040485,0,0,0.016666666666666666,0.0,0.03333333333333334
2020-09-04,162174.8567280152,160804.645770347,227417.9873886304,1,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-07,-35630.70389551372,166329.7993411885,235231.93641401108,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-08,38087.57507254899,163627.2821097393,231409.90113191467,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-09,73706.39183278372,161473.11042379207,228363.36359588263,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-10,-112476.27338602442,162811.43911328437,230256.09508738128,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-11,-40024.84014372635,163887.98054176854,231778.59391714763,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-14,9833.92158171543,160787.91394424537,227394.32440178609,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-15,-77246.58143299256,165518.92325559896,234085.1548236974,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-16,-88495.03938445862,163843.91370380492,231716.27238686933,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-17,35547.561997973426,165423.7038448183,233950.4907618705,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-18,-66135.5553507625,164108.96214584747,232091.11717422635,0,0,0.03333333333333333,0.0,0.01666666666666667
2020-09-21,276736.52852000884,176057.6347070543,248989.52861512575,1,1,0.05,0.016666666666666666,0.0
2020-09-22,62370.71346502307,182254.51100063248,257753.461572601,0,0,0.05,0.016666666666666666,0.0
2020-09-23,18961.924000353712,174786.48414175396,247191.80379291275,0,0,0.05,0.016666666666666666,0.0
2020-09-24,327235.4904961753,170194.16370606975,240697.11412817193,1,1,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-09-25,-252511.95821101865,188523.93552629935,266619.995875026,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-09-28,-208323.35915719258,193895.2255879256,274216.3434161294,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-09-29,70988.43404209206,197195.540885734,278883.81467717374,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-09-30,-30018.943129078416,195276.9148927111,276170.3976624195,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-01,-133565.88295102993,190562.6419935957,269503.2367132966,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-05,-144400.34204386137,191035.63330695275,270172.1647285331,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-06,-66497.89216041284,194065.0583722968,274456.5294494948,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-07,-46284.794521352924,190384.9225181953,269251.89692630415,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-08,-117766.35994841534,187833.6417674281,265643.74785310234,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-09,-97053.76858611449,191735.44070954507,271161.86742210144,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-12,-47326.54077578092,191309.401155128,270559.340936941,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-13,60754.84178132678,186986.92226848388,264446.2747116384,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-14,35275.952623768135,183891.243060118,260068.21006185937,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-10-15,242797.32424187398,186198.28698580095,263330.94717920164,1,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-16,-63856.36345624942,193351.7597504457,273447.7467976544,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-19,-99680.63535172245,188396.36590250809,266439.5805210071,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-20,-3465.092105558072,186926.32080538457,264360.5690860028,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-21,-5736.643420162788,182167.13194220728,257629.8857299269,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-22,2673.907040788929,178151.75490800096,251951.13833210687,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-23,-37002.91748258957,174758.89938520646,247152.7920480307,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-26,137008.08148341705,171905.65531967382,243117.5913247961,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-27,-42255.61979806736,173962.82961932887,246026.9502969449,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-28,117997.47846204207,175235.20922701183,247826.4132924783,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-29,70638.2253687677,175826.30257240962,248662.3671190932,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-10-30,31194.160350245358,172303.04222860275,243679.5958030266,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-02,-49967.345156451054,170382.13057982054,240962.9462993717,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-03,-132524.9307916946,178407.29363371892,252312.5340021401,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-04,-103849.86196031155,179699.9134905719,254140.6217722156,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-05,-173884.8873871706,178995.2475587337,253144.0479031444,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-06,-45088.23655610978,179403.42129936966,253721.30765926416,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-09,-142637.78805702843,177516.26854466542,251052.40167515056,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-10,-70505.35061825972,177817.58535970395,251478.5390128757,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-11,-148737.75630983117,192935.23067532323,272858.6705088482,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-12,29100.891070102854,193426.5314413437,273553.4926694618,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-13,-35818.35686970928,187272.85221046215,264850.65116250113,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-14,-50909.788054503784,181030.88701166568,256022.95121602397,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-17,-36547.952422448565,174451.4875116997,246718.0347732184,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-18,10838.09168537321,172533.01345034665,244004.83262784444,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-19,109004.15462822714,171248.40908372193,242188.0807656771,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-20,-26396.206256029644,172148.07302281205,243460.43058725004,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-23,-141987.4733329427,170265.8686094333,240798.52279538257,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2020-11-24,-131877.3813084421,178004.75029136133,251743.23703738456,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-11-25,121804.39008547089,175871.02777718726,248725.61974470833,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-11-26,-85518.17681770101,179011.9627414524,253167.68735208255,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-11-27,63772.396292558384,174822.86180262634,247243.2509036717,0,0,0.06666666666666667,0.03333333333333333,0.016666666666666663
2020-12-01,-132643.23181751143,171066.111216051,241930.26598692895,0,0,0.05,0.03333333333333333,0.0
2020-12-02,-57276.74317033956,171266.30944530427,242213.39635394936,0,0,0.05,0.03333333333333333,0.0
2020-12-03,-67209.68854881842,168474.60083417557,238265.22215365223,0,0,0.05,0.03333333333333333,0.0
2020-12-04,-118819.48199316263,171349.36717506388,242330.86075709836,0,0,0.05,0.03333333333333333,0.0
2020-12-07,-93844.14875592165,170763.84998769144,241502.793012564,0,0,0.05,0.03333333333333333,0.0
2020-12-08,-15455.463601515712,171113.2648776244,241996.95305782577,0,0,0.05,0.03333333333333333,0.0
2020-12-09,-89698.8241595679,165966.7327508497,234718.4694499979,0,0,0.05,0.03333333333333333,0.0
2020-12-10,15430.486992704575,163558.12803074982,231312.09996834656,0,0,0.05,0.03333333333333333,0.0
2020-12-11,-50134.91134176886,161636.30999270998,228594.16860358755,0,0,0.05,0.03333333333333333,0.0
2020-12-14,-49556.78563843328,161126.2326075223,227872.79160731903,0,0,0.05,0.03333333333333333,0.0
2020-12-15,22649.389420632713,159308.29471314154,225301.77274678167,0,0,0.05,0.03333333333333333,0.0
2020-12-16,-73001.94937576921,159237.0038456635,225200.94962986623,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-17,-479.85764775242757,156759.0794468077,221696.54478515944,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-18,-40178.476483791004,154703.64895853394,218789.65199844213,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-21,354739.31935759215,156928.55537238898,221936.2261309432,1,1,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-22,-114886.90878496293,183750.0261648322,259868.49405267744,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-23,-148217.25738342624,180613.4922022397,255432.65056238687,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-24,-108590.51013956449,180472.52794335896,255233.2918442677,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-28,-43652.56694031035,177591.6366643433,251158.99104642335,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-29,-35232.59954353065,172133.3463293843,243439.60335950312,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-30,-22552.800065740015,167888.1858578704,237435.88471102432,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2020-12-31,728.301279088145,163616.05761859033,231394.02689411308,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-01,-37767.835413386216,159823.91421524252,226030.98768248444,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-04,-105110.72567922116,156830.42753658575,221797.4488287187,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-05,-49750.58455658114,157076.51782193006,222145.4820409483,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-06,64956.14579590485,155914.9069964832,220502.6738074769,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-07,29182.81253149036,155505.17613352253,219923.2118909438,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-08,-201631.16956276164,153116.59973716526,216545.1674682762,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-11,-111358.88996605128,162793.28423712795,230230.4195518456,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333334
2021-01-12,-51795.17133625078,165696.37066544234,234336.1098419469,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333334
2021-01-13,-4592.7293219315,164168.82205060098,232175.77405089248,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333334
2021-01-14,-17987.30048334171,161460.13577746027,228345.0142009276,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333334
2021-01-15,120362.11659047157,157877.13488220226,223277.75480361548,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333334
2021-01-18,164540.37604731467,160651.62863346256,227201.5828865122,1,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-19,-144864.83129937307,168768.78689054167,238681.27481516628,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-20,-86872.077605035,167186.07223979378,236442.92045196195,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-21,41917.13159220679,164363.7398694083,232451.43659687793,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-22,131599.36919837163,163264.06679309433,230896.2238317073,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-25,50333.75644340849,167095.44882206473,236314.7562737973,0,0,0.03333333333333333,0.016666666666666666,0.01666666666666667
2021-01-27,169046.35075560937,166944.79335393937,236101.6917619728,1,0,0.05,0.016666666666666666,0.0
2021-01-28,105513.78638010607,175803.73750208717,248630.454465989,0,0,0.05,0.016666666666666666,0.0
2021-01-29,167519.77231661655,176882.8106067675,250156.5337190852,0,0,0.05,0.016666666666666666,0.0
2021-02-01,-322660.09177716466,189245.8663537877,267640.9866246071,0,0,0.05,0.016666666666666666,0.0
2021-02-02,-192398.9639021893,207304.19914485217,293179.985695586,0,0,0.05,0.016666666666666666,0.0
2021-02-03,-101136.16669839992,205143.5041757908,290124.2226057159,0,0,0.05,0.016666666666666666,0.0
2021-02-04,-127829.73197664303,201339.8014470828,284744.83561696677,0,0,0.05,0.016666666666666666,0.0
2021-02-05,14632.688983979004,198704.07493825044,281017.25912143715,0,0,0.05,0.016666666666666666,0.0
2021-02-08,-104994.45707640464,196095.1901790063,277327.6435731183,0,0,0.05,0.016666666666666666,0.0
2021-02-09,11666.85693224007,192122.0363537532,271708.61035305244,0,0,0.05,0.016666666666666666,0.0
2021-02-10,8072.166646398999,185602.17437114756,262487.8948505079,0,0,0.05,0.016666666666666666,0.0
2021-02-11,-57171.800937375425,180237.7310810832,254901.23035681425,0,0,0.05,0.016666666666666666,0.0
2021-02-12,42587.86214573057,176649.71238808305,249826.87453851147,0,0,0.05,0.016666666666666666,0.0
2021-02-15,-87923.01143311936,175714.92573501647,248504.85241496065,0,0,0.05,0.016666666666666666,0.0
2021-02-16,2135.087811429632,176471.27019410947,249574.5126467,0,0,0.05,0.016666666666666666,0.0
2021-02-17,95246.4896092242,175247.72323617467,247844.1112312682,0,0,0.05,0.016666666666666666,0.0
2021-02-18,-5135.385952316996,173958.91873805437,246021.4193326864,0,0,0.05,0.016666666666666666,0.0
2021-02-19,114579.78984364637,174530.63610303294,246829.97067693205,0,0,0.05,0.016666666666666666,0.0
2021-02-22,223070.38340803134,177430.3897638906,250930.94760030316,1,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-02-23,-52193.509724066425,189162.21773562068,267522.6865574651,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-02-24,-137733.56043875794,182476.17720888913,258066.9530312108,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-02-25,-81475.43713627728,183866.29362612512,260032.92532218056,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-02-26,333814.5746651679,181761.8508855648,257056.71695245264,1,1,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-01,-139130.5691886557,200593.35896490657,283689.1792571355,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-02,-108508.16209037056,197641.10499056295,279513.9537598313,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-03,-185595.7761696615,196920.58776525693,278494.96219728683,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-04,67064.45848680513,199654.15210030592,282360.90584895224,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-05,79466.32205453764,195179.9607272843,276033.28022364975,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-08,-11281.73956331862,193033.5135596255,272997.667088429,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-09,-66382.17923117142,186967.48882690165,264418.79096481326,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-10,-66547.34477666263,183874.37072438592,260044.34835925527,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-12,92642.30030647198,180007.77276685662,254576.0117864542,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-15,75036.5091021302,177773.89344296238,251416.74771497556,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-16,-38919.72204949636,174753.54806427678,247145.2239418366,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-17,144282.31072146614,171961.7441406001,243196.9149457584,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-03-18,105389.78214496264,173921.95546380666,245969.14401814903,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-03-19,-129037.46268268008,177145.08692896803,250527.4580356607,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-03-22,-27943.038282632857,175414.4284324173,248079.8740727901,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-03-23,-31999.632340069136,173551.70507158138,245445.51736155376,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-03-24,168766.60081867917,169781.817720065,240113.9537735955,0,0,0.06666666666666667,0.016666666666666666,0.016666666666666663
2021-03-25,193268.41045171898,171729.32119282134,242868.21076713497,1,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-03-26,-88517.96005407078,176922.79767708847,250213.0854375408,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-03-30,-209425.22049242226,174233.38532282657,246409.5837294008,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-03-31,50198.40328249671,181806.8908277669,257120.4146955038,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-01,-104618.95195522309,178401.83939088328,252304.8203386295,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-05,146034.83175986697,176023.93934494132,248941.87494567267,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-06,-27199.242220546,182632.6947976968,258288.3080478339,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-07,-108135.34676979134,177795.8756324705,251447.83602882613,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-08,19725.46807786586,175260.4471023265,247862.10596032708,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-09,-7289.63985458823,169711.77608760426,240014.89738743615,0,0,0.08333333333333333,0.016666666666666666,0.033333333333333326
2021-04-12,322316.4983842783,169787.80207946748,240122.41715451708,1,1,0.1,0.03333333333333333,0.05
2021-04-13,-92524.83385803984,199343.7280687143,281921.888629248,0,0,0.1,0.03333333333333333,0.05
2021-04-15,-77453.13141024971,205192.83890796648,290193.99425594404,0,0,0.1,0.03333333333333333,0.05
2021-04-16,-70575.50803860436,200948.7191002754,284191.7473663874,0,0,0.1,0.03333333333333333,0.05
2021-04-19,123890.0410627571,200260.66385550617,283218.66516327066,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-04-20,-25599.68339041592,198555.86304229364,280807.65043181204,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
2021-04-22,-76805.73142388472,195761.16783025305,276855.25243085757,0,0,0.08333333333333333,0.03333333333333333,0.033333333333333326
